link;year_op;transport_tech;power_capacity_max;power_capacity_min
CZ-PL;2052;hvac;2100.0;2100.0
CZ-PL;2052;hvdc;0.0;0.0
CZ-SK;2052;hvac;3810.0;3810.0
CZ-SK;2052;hvdc;0.0;0.0
DE-AT;2052;hvac;15000.0;15000.0
DE-AT;2052;hvdc;0.0;0.0
DE-BE;2052;hvac;0.0;0.0
DE-BE;2052;hvdc;2000.0;2000.0
DE-CH;2052;hvac;8800.0;8800.0
DE-CH;2052;hvdc;0.0;0.0
DE-CZ;2052;hvac;6000.0;6000.0
DE-CZ;2052;hvdc;0.0;0.0
DE-DK;2052;hvac;7800.0;7800.0
DE-DK;2052;hvdc;5200.0;5200.0
DE-FR;2052;hvac;9600.0;9600.0
DE-FR;2052;hvdc;0.0;0.0
DE-LU;2052;hvac;7400.0;7400.0
DE-LU;2052;hvdc;0.0;0.0
DE-NL;2052;hvac;10000.0;10000.0
DE-NL;2052;hvdc;0.0;0.0
DE-NO;2052;hvac;0.0;0.0
DE-NO;2052;hvdc;2800.0;2800.0
DE-PL;2052;hvac;6000.0;6000.0
DE-PL;2052;hvdc;0.0;0.0
DE-SE;2052;hvac;0.0;0.0
DE-SE;2052;hvdc;1230.0;1230.0
DE-UK;2052;hvac;0.0;0.0
DE-UK;2052;hvdc;2800.0;2800.0
DK-BE;2052;hvac;0.0;0.0
DK-BE;2052;hvdc;0.0;0.0
DK-DE;2052;hvac;7800.0;7800.0
DK-DE;2052;hvdc;5170.0;5170.0
DK-NL;2052;hvac;0.0;0.0
DK-NL;2052;hvdc;1400.0;1400.0
DK-NO;2052;hvac;0.0;0.0
DK-NO;2052;hvdc;3264.0;3264.0
DK-SE;2052;hvac;3400.0;3400.0
DK-SE;2052;hvdc;1430.0;1430.0
DK-UK;2052;hvac;0.0;0.0
DK-UK;2052;hvdc;2800.0;2800.0
EE-FI;2052;hvac;0.0;0.0
EE-FI;2052;hvdc;2032.0;2032.0
EE-LV;2052;hvac;2070.0;2070.0
EE-LV;2052;hvdc;0.0;0.0
ES-FR;2052;hvac;11200.0;11200.0
ES-FR;2052;hvdc;0.0;0.0
ES-PT;2052;hvac;8400.0;8400.0
ES-PT;2052;hvdc;0.0;0.0
FI-EE;2052;hvac;0.0;0.0
FI-EE;2052;hvdc;2032.0;2032.0
FI-NO;2052;hvac;160.0;160.0
FI-NO;2052;hvdc;0.0;0.0
FI-SE;2052;hvac;4000.0;4000.0
FI-SE;2052;hvdc;2400.0;2400.0
FR-BE;2052;hvac;8600.0;8600.0
FR-BE;2052;hvdc;0.0;0.0
FR-CH;2052;hvac;7400.0;7400.0
FR-CH;2052;hvdc;0.0;0.0
FR-DE;2052;hvac;9600.0;9600.0
FR-DE;2052;hvdc;0.0;0.0
FR-ES;2052;hvac;10600.0;10600.0
FR-ES;2052;hvdc;0.0;0.0
FR-IE;2052;hvac;0.0;0.0
FR-IE;2052;hvdc;1400.0;1400.0
FR-IT;2052;hvac;6570.0;6570.0
FR-IT;2052;hvdc;2400.0;2400.0
FR-UK;2052;hvac;0.0;0.0
FR-UK;2052;hvdc;8000.0;8000.0
GR-AL;2052;hvac;1200.0;1200.0
GR-AL;2052;hvdc;0.0;0.0
GR-BG;2052;hvac;2400.0;2400.0
GR-BG;2052;hvdc;0.0;0.0
GR-IT;2052;hvac;0.0;0.0
GR-IT;2052;hvdc;1000.0;1000.0
GR-MK;2052;hvac;2200.0;2200.0
GR-MK;2052;hvdc;0.0;0.0
GR-TR;2052;hvac;1320.0;1320.0
GR-TR;2052;hvdc;0.0;0.0
HR-BA;2052;hvac;1600.0;1600.0
HR-BA;2052;hvdc;0.0;0.0
HR-HU;2052;hvac;1600.0;1600.0
HR-HU;2052;hvdc;0.0;0.0
HR-RS;2052;hvac;600.0;600.0
HR-RS;2052;hvdc;0.0;0.0
HR-SI;2052;hvac;3000.0;3000.0
HR-SI;2052;hvdc;0.0;0.0
HU-AT;2052;hvac;1600.0;1600.0
HU-AT;2052;hvdc;0.0;0.0
HU-HR;2052;hvac;2000.0;2000.0
HU-HR;2052;hvdc;0.0;0.0
HU-RO;2052;hvac;2600.0;2600.0
HU-RO;2052;hvdc;0.0;0.0
HU-RS;2052;hvac;1840.0;1840.0
HU-RS;2052;hvdc;0.0;0.0
HU-SI;2052;hvac;2400.0;2400.0
HU-SI;2052;hvdc;0.0;0.0
HU-SK;2052;hvac;3066.0;3066.0
HU-SK;2052;hvdc;0.0;0.0
IE-FR;2052;hvac;0.0;0.0
IE-FR;2052;hvdc;1400.0;1400.0
IE-UK;2052;hvac;2500.0;2500.0
IE-UK;2052;hvdc;2000.0;2000.0
IT-AT;2052;hvac;1090.0;1090.0
IT-AT;2052;hvdc;0.0;0.0
IT-CH;2052;hvac;3820.0;3820.0
IT-CH;2052;hvdc;0.0;0.0
IT-FR;2052;hvac;1920.0;1920.0
IT-FR;2052;hvdc;2400.0;2400.0
IT-GR;2052;hvac;0.0;0.0
IT-GR;2052;hvdc;1000.0;1000.0
IT-ME;2052;hvac;0.0;0.0
IT-ME;2052;hvdc;1200.0;1200.0
IT-MT;2052;hvac;900.0;900.0
IT-MT;2052;hvdc;0.0;0.0
IT-SI;2052;hvac;1360.0;1360.0
IT-SI;2052;hvdc;0.0;0.0
LT-LV;2052;hvac;2000.0;2000.0
LT-LV;2052;hvdc;0.0;0.0
LT-PL;2052;hvac;300.0;300.0
LT-PL;2052;hvdc;0.0;0.0
LT-SE;2052;hvac;0.0;0.0
LT-SE;2052;hvdc;1400.0;1400.0
LU-DE;2052;hvac;7400.0;7400.0
LU-DE;2052;hvdc;0.0;0.0
LV-EE;2052;hvac;1690.0;1690.0
LV-EE;2052;hvdc;0.0;0.0
LV-LT;2052;hvac;1700.0;1700.0
LV-LT;2052;hvdc;0.0;0.0
ME-AL;2052;hvac;600.0;600.0
ME-AL;2052;hvdc;0.0;0.0
ME-BA;2052;hvac;1000.0;1000.0
ME-BA;2052;hvdc;0.0;0.0
ME-IT;2052;hvac;0.0;0.0
ME-IT;2052;hvdc;1200.0;1200.0
ME-RS;2052;hvac;800.0;800.0
ME-RS;2052;hvdc;0.0;0.0
MK-AL;2052;hvac;1000.0;1000.0
MK-AL;2052;hvdc;0.0;0.0
MK-BG;2052;hvac;800.0;800.0
MK-BG;2052;hvdc;0.0;0.0
MK-GR;2052;hvac;1700.0;1700.0
MK-GR;2052;hvdc;0.0;0.0
MK-RS;2052;hvac;1200.0;1200.0
MK-RS;2052;hvdc;0.0;0.0
MT-IT;2052;hvac;850.0;850.0
MT-IT;2052;hvdc;0.0;0.0
NL-BE;2052;hvac;6800.0;6800.0
NL-BE;2052;hvdc;0.0;0.0
NL-DE;2052;hvac;10000.0;10000.0
NL-DE;2052;hvdc;0.0;0.0
NL-DK;2052;hvac;0.0;0.0
NL-DK;2052;hvdc;1400.0;1400.0
NL-NO;2052;hvac;0.0;0.0
NL-NO;2052;hvdc;1400.0;1400.0
NL-UK;2052;hvac;0.0;0.0
NL-UK;2052;hvdc;2000.0;2000.0
NO-DE;2052;hvac;0.0;0.0
NO-DE;2052;hvdc;2800.0;2800.0
NO-DK;2052;hvac;0.0;0.0
NO-DK;2052;hvdc;3264.0;3264.0
NO-FI;2052;hvac;160.0;160.0
NO-FI;2052;hvdc;0.0;0.0
NO-NL;2052;hvac;0.0;0.0
NO-NL;2052;hvdc;1400.0;1400.0
NO-SE;2052;hvac;7390.0;7390.0
NO-SE;2052;hvdc;0.0;0.0
NO-UK;2052;hvac;0.0;0.0
NO-UK;2052;hvdc;2800.0;2800.0
PL-CZ;2052;hvac;2000.0;2000.0
PL-CZ;2052;hvdc;0.0;0.0
PL-DE;2052;hvac;6000.0;6000.0
PL-DE;2052;hvdc;0.0;0.0
PL-LT;2052;hvac;300.0;300.0
PL-LT;2052;hvdc;0.0;0.0
PL-SE;2052;hvac;0.0;0.0
PL-SE;2052;hvdc;1200.0;1200.0
PL-SK;2052;hvac;1788.0;1788.0
PL-SK;2052;hvdc;0.0;0.0
PT-ES;2052;hvac;7000.0;7000.0
PT-ES;2052;hvdc;0.0;0.0
RO-BG;2052;hvac;4000.0;4000.0
RO-BG;2052;hvdc;0.0;0.0
RO-HU;2052;hvac;2800.0;2800.0
RO-HU;2052;hvdc;0.0;0.0
RO-RS;2052;hvac;2600.0;2600.0
RO-RS;2052;hvdc;0.0;0.0
RS-AL;2052;hvac;500.0;500.0
RS-AL;2052;hvdc;0.0;0.0
RS-BA;2052;hvac;1600.0;1600.0
RS-BA;2052;hvdc;0.0;0.0
RS-BG;2052;hvac;800.0;800.0
RS-BG;2052;hvdc;0.0;0.0
RS-HR;2052;hvac;600.0;600.0
RS-HR;2052;hvdc;0.0;0.0
RS-HU;2052;hvac;2780.0;2780.0
RS-HU;2052;hvdc;0.0;0.0
RS-ME;2052;hvac;1000.0;1000.0
RS-ME;2052;hvdc;0.0;0.0
RS-MK;2052;hvac;1200.0;1200.0
RS-MK;2052;hvdc;0.0;0.0
RS-RO;2052;hvac;2600.0;2600.0
RS-RO;2052;hvdc;0.0;0.0
SE-DE;2052;hvac;0.0;0.0
SE-DE;2052;hvdc;1230.0;1230.0
SE-DK;2052;hvac;2600.0;2600.0
SE-DK;2052;hvdc;1430.0;1430.0
SE-FI;2052;hvac;4000.0;4000.0
SE-FI;2052;hvdc;2400.0;2400.0
SE-LT;2052;hvac;0.0;0.0
SE-LT;2052;hvdc;1400.0;1400.0
SE-NO;2052;hvac;7990.0;7990.0
SE-NO;2052;hvdc;0.0;0.0
SE-PL;2052;hvac;0.0;0.0
SE-PL;2052;hvdc;1200.0;1200.0
SI-AT;2052;hvac;1900.0;1900.0
SI-AT;2052;hvdc;0.0;0.0
SI-HR;2052;hvac;3000.0;3000.0
SI-HR;2052;hvdc;0.0;0.0
SI-HU;2052;hvac;2400.0;2400.0
SI-HU;2052;hvdc;0.0;0.0
SI-IT;2052;hvac;1600.0;1600.0
SI-IT;2052;hvdc;0.0;0.0
SK-CZ;2052;hvac;3200.0;3200.0
SK-CZ;2052;hvdc;0.0;0.0
SK-HU;2052;hvac;6130.0;6130.0
SK-HU;2052;hvdc;0.0;0.0
SK-PL;2052;hvac;2220.0;2220.0
SK-PL;2052;hvdc;0.0;0.0
TR-BG;2052;hvac;668.0;668.0
TR-BG;2052;hvdc;0.0;0.0
TR-GR;2052;hvac;1160.0;1160.0
TR-GR;2052;hvdc;0.0;0.0
UK-BE;2052;hvac;0.0;0.0
UK-BE;2052;hvdc;4800.0;4800.0
UK-DE;2052;hvac;0.0;0.0
UK-DE;2052;hvdc;2800.0;2800.0
UK-DK;2052;hvac;0.0;0.0
UK-DK;2052;hvdc;2800.0;2800.0
UK-FR;2052;hvac;0.0;0.0
UK-FR;2052;hvdc;8000.0;8000.0
UK-IE;2052;hvac;2400.0;2400.0
UK-IE;2052;hvdc;2000.0;2000.0
UK-NL;2052;hvac;0.0;0.0
UK-NL;2052;hvdc;2000.0;2000.0
UK-NO;2052;hvac;0.0;0.0
UK-NO;2052;hvdc;2800.0;2800.0
AT-DE;2032;h2_pipeline;0.0;0.0
AT-IT;2032;h2_pipeline;0.0;0.0
AT-SI;2032;h2_pipeline;0.0;0.0
AT-SK;2032;h2_pipeline;0.0;0.0
BE-DE;2032;h2_pipeline;0.0;0.0
BE-FR;2032;h2_pipeline;0.0;0.0
BE-LU;2032;h2_pipeline;0.0;0.0
BE-NL;2032;h2_pipeline;0.0;0.0
BG-GR;2032;h2_pipeline;0.0;0.0
BG-RO;2032;h2_pipeline;0.0;0.0
CH-IT;2032;h2_pipeline;0.0;0.0
CZ-DE;2032;h2_pipeline;0.0;0.0
CZ-SK;2032;h2_pipeline;0.0;0.0
DE-AT;2032;h2_pipeline;0.0;0.0
DE-BE;2032;h2_pipeline;0.0;0.0
DE-CZ;2032;h2_pipeline;0.0;0.0
DE-DK;2032;h2_pipeline;0.0;0.0
DE-FI;2032;h2_pipeline;0.0;0.0
DE-FR;2032;h2_pipeline;0.0;0.0
DE-NL;2032;h2_pipeline;0.0;0.0
DE-PL;2032;h2_pipeline;0.0;0.0
DK-DE;2032;h2_pipeline;0.0;0.0
EE-FI;2032;h2_pipeline;0.0;0.0
EE-LV;2032;h2_pipeline;0.0;0.0
ES-FR;2032;h2_pipeline;0.0;0.0
ES-IT;2032;h2_pipeline;0.0;0.0
ES-PT;2032;h2_pipeline;0.0;0.0
FI-DE;2032;h2_pipeline;0.0;0.0
FI-EE;2032;h2_pipeline;0.0;0.0
FI-FI;2032;h2_pipeline;0.0;0.0
FI-SE;2032;h2_pipeline;0.0;0.0
FR-BE;2032;h2_pipeline;0.0;0.0
FR-DE;2032;h2_pipeline;0.0;0.0
FR-ES;2032;h2_pipeline;0.0;0.0
GR-BG;2032;h2_pipeline;0.0;0.0
HR-HU;2032;h2_pipeline;0.0;0.0
HR-SI;2032;h2_pipeline;0.0;0.0
HU-HR;2032;h2_pipeline;0.0;0.0
HU-RO;2032;h2_pipeline;0.0;0.0
HU-SI;2032;h2_pipeline;0.0;0.0
HU-SK;2032;h2_pipeline;0.0;0.0
IT-AT;2032;h2_pipeline;0.0;0.0
IT-CH;2032;h2_pipeline;0.0;0.0
IT-ES;2032;h2_pipeline;0.0;0.0
IT-IT;2032;h2_pipeline;0.0;0.0
IT-SI;2032;h2_pipeline;0.0;0.0
LT-LV;2032;h2_pipeline;0.0;0.0
LT-PL;2032;h2_pipeline;0.0;0.0
LU-BE;2032;h2_pipeline;0.0;0.0
LV-EE;2032;h2_pipeline;0.0;0.0
LV-LT;2032;h2_pipeline;0.0;0.0
NL-BE;2032;h2_pipeline;0.0;0.0
NL-DE;2032;h2_pipeline;0.0;0.0
PL-DE;2032;h2_pipeline;0.0;0.0
PL-LT;2032;h2_pipeline;0.0;0.0
PT-ES;2032;h2_pipeline;0.0;0.0
RO-BG;2032;h2_pipeline;0.0;0.0
RO-HU;2032;h2_pipeline;0.0;0.0
SE-FI;2032;h2_pipeline;0.0;0.0
SI-AT;2032;h2_pipeline;0.0;0.0
SI-HR;2032;h2_pipeline;0.0;0.0
SI-HU;2032;h2_pipeline;0.0;0.0
SI-IT;2032;h2_pipeline;0.0;0.0
SK-AT;2032;h2_pipeline;0.0;0.0
SK-CZ;2032;h2_pipeline;0.0;0.0
SK-HU;2032;h2_pipeline;0.0;0.0
AT-DE;2037;h2_pipeline;0.0;0.0
AT-IT;2037;h2_pipeline;0.0;0.0
AT-SI;2037;h2_pipeline;0.0;0.0
AT-SK;2037;h2_pipeline;0.0;0.0
BE-DE;2037;h2_pipeline;0.0;0.0
BE-FR;2037;h2_pipeline;0.0;0.0
BE-LU;2037;h2_pipeline;0.0;0.0
BE-NL;2037;h2_pipeline;0.0;0.0
BG-GR;2037;h2_pipeline;0.0;0.0
BG-RO;2037;h2_pipeline;0.0;0.0
CH-IT;2037;h2_pipeline;0.0;0.0
CZ-DE;2037;h2_pipeline;0.0;0.0
CZ-SK;2037;h2_pipeline;0.0;0.0
DE-AT;2037;h2_pipeline;0.0;0.0
DE-BE;2037;h2_pipeline;0.0;0.0
DE-CZ;2037;h2_pipeline;0.0;0.0
DE-DK;2037;h2_pipeline;0.0;0.0
DE-FI;2037;h2_pipeline;0.0;0.0
DE-FR;2037;h2_pipeline;0.0;0.0
DE-NL;2037;h2_pipeline;0.0;0.0
DE-PL;2037;h2_pipeline;0.0;0.0
DK-DE;2037;h2_pipeline;0.0;0.0
EE-FI;2037;h2_pipeline;0.0;0.0
EE-LV;2037;h2_pipeline;0.0;0.0
ES-FR;2037;h2_pipeline;0.0;0.0
ES-IT;2037;h2_pipeline;0.0;0.0
ES-PT;2037;h2_pipeline;0.0;0.0
FI-DE;2037;h2_pipeline;0.0;0.0
FI-EE;2037;h2_pipeline;0.0;0.0
FI-FI;2037;h2_pipeline;0.0;0.0
FI-SE;2037;h2_pipeline;0.0;0.0
FR-BE;2037;h2_pipeline;0.0;0.0
FR-DE;2037;h2_pipeline;0.0;0.0
FR-ES;2037;h2_pipeline;0.0;0.0
GR-BG;2037;h2_pipeline;0.0;0.0
HR-HU;2037;h2_pipeline;0.0;0.0
HR-SI;2037;h2_pipeline;0.0;0.0
HU-HR;2037;h2_pipeline;0.0;0.0
HU-RO;2037;h2_pipeline;0.0;0.0
HU-SI;2037;h2_pipeline;0.0;0.0
HU-SK;2037;h2_pipeline;0.0;0.0
IT-AT;2037;h2_pipeline;0.0;0.0
IT-CH;2037;h2_pipeline;0.0;0.0
IT-ES;2037;h2_pipeline;0.0;0.0
IT-IT;2037;h2_pipeline;0.0;0.0
IT-SI;2037;h2_pipeline;0.0;0.0
LT-LV;2037;h2_pipeline;0.0;0.0
LT-PL;2037;h2_pipeline;0.0;0.0
LU-BE;2037;h2_pipeline;0.0;0.0
LV-EE;2037;h2_pipeline;0.0;0.0
LV-LT;2037;h2_pipeline;0.0;0.0
NL-BE;2037;h2_pipeline;0.0;0.0
NL-DE;2037;h2_pipeline;0.0;0.0
PL-DE;2037;h2_pipeline;0.0;0.0
PL-LT;2037;h2_pipeline;0.0;0.0
PT-ES;2037;h2_pipeline;0.0;0.0
RO-BG;2037;h2_pipeline;0.0;0.0
RO-HU;2037;h2_pipeline;0.0;0.0
SE-FI;2037;h2_pipeline;0.0;0.0
SI-AT;2037;h2_pipeline;0.0;0.0
SI-HR;2037;h2_pipeline;0.0;0.0
SI-HU;2037;h2_pipeline;0.0;0.0
SI-IT;2037;h2_pipeline;0.0;0.0
SK-AT;2037;h2_pipeline;0.0;0.0
SK-CZ;2037;h2_pipeline;0.0;0.0
SK-HU;2037;h2_pipeline;0.0;0.0
AT-DE;2042;h2_pipeline;6250.0;6250.0
AT-IT;2042;h2_pipeline;9125.0;9125.0
AT-SI;2042;h2_pipeline;1375.0;1375.0
AT-SK;2042;h2_pipeline;6500.0;6500.0
BE-DE;2042;h2_pipeline;3790.0;3790.0
BE-FR;2042;h2_pipeline;8333.0;8333.0
BE-LU;2042;h2_pipeline;1163.0;1163.0
BE-NL;2042;h2_pipeline;8000.0;8000.0
BE-UK;2042;h2_pipeline;8333.0;8333.0
BG-GR;2042;h2_pipeline;3330.0;3330.0
BG-RO;2042;h2_pipeline;4615.0;4615.0
CH-DE;2042;h2_pipeline;7000.0;7000.0
CH-FR;2042;h2_pipeline;4167.0;4167.0
CH-IT;2042;h2_pipeline;5630.0;5630.0
CZ-DE;2042;h2_pipeline;6000.0;6000.0
CZ-PL;2042;h2_pipeline;1250.0;1250.0
CZ-SK;2042;h2_pipeline;6500.0;6500.0
DE-AT;2042;h2_pipeline;6250.0;6250.0
DE-BE;2042;h2_pipeline;3790.0;3790.0
DE-CH;2042;h2_pipeline;7000.0;7000.0
DE-CZ;2042;h2_pipeline;6000.0;6000.0
DE-DK;2042;h2_pipeline;10000.0;10000.0
DE-FI;2042;h2_pipeline;21000.0;21000.0
DE-FR;2042;h2_pipeline;10125.0;10125.0
DE-NL;2042;h2_pipeline;15833.0;15833.0
DE-PL;2042;h2_pipeline;5003.0;5003.0
DK-DE;2042;h2_pipeline;10000.0;10000.0
EE-FI;2042;h2_pipeline;8337.0;8337.0
EE-LV;2042;h2_pipeline;8330.0;8330.0
ES-FR;2042;h2_pipeline;12000.0;12000.0
ES-IT;2042;h2_pipeline;0.0;0.0
ES-PT;2042;h2_pipeline;3380.0;3380.0
FI-DE;2042;h2_pipeline;21000.0;21000.0
FI-EE;2042;h2_pipeline;8330.0;8330.0
FI-FI;2042;h2_pipeline;42000.0;42000.0
FI-SE;2042;h2_pipeline;37917.0;37917.0
FR-BE;2042;h2_pipeline;8333.0;8333.0
FR-CH;2042;h2_pipeline;4167.0;4167.0
FR-DE;2042;h2_pipeline;10125.0;10125.0
FR-ES;2042;h2_pipeline;12000.0;12000.0
GR-BG;2042;h2_pipeline;3150.0;3150.0
HR-HU;2042;h2_pipeline;5350.0;5350.0
HR-SI;2042;h2_pipeline;667.0;667.0
HU-HR;2042;h2_pipeline;5350.0;5350.0
HU-RO;2042;h2_pipeline;6400.0;6400.0
HU-SI;2042;h2_pipeline;817.0;817.0
HU-SK;2042;h2_pipeline;8337.0;8337.0
IE-UK;2042;h2_pipeline;331.0;331.0
IT-AT;2042;h2_pipeline;7000.0;7000.0
IT-CH;2042;h2_pipeline;3670.0;3670.0
IT-ES;2042;h2_pipeline;0.0;0.0
IT-IT;2042;h2_pipeline;17840.0;17840.0
IT-SI;2042;h2_pipeline;817.0;817.0
LT-LV;2042;h2_pipeline;7903.0;7903.0
LT-PL;2042;h2_pipeline;8330.0;8330.0
LU-BE;2042;h2_pipeline;1163.0;1163.0
LV-EE;2042;h2_pipeline;4170.0;4170.0
LV-LT;2042;h2_pipeline;8330.0;8330.0
NL-BE;2042;h2_pipeline;8000.0;8000.0
NL-DE;2042;h2_pipeline;15838.0;15838.0
PL-CZ;2042;h2_pipeline;1250.0;1250.0
PL-DE;2042;h2_pipeline;8330.0;8330.0
PL-LT;2042;h2_pipeline;7150.0;7150.0
PT-ES;2042;h2_pipeline;3380.0;3380.0
RO-BG;2042;h2_pipeline;4615.0;4615.0
RO-HU;2042;h2_pipeline;6400.0;6400.0
SE-FI;2042;h2_pipeline;37917.0;37917.0
SI-AT;2042;h2_pipeline;667.0;667.0
SI-HR;2042;h2_pipeline;1375.0;1375.0
SI-HU;2042;h2_pipeline;817.0;817.0
SI-IT;2042;h2_pipeline;817.0;817.0
SK-AT;2042;h2_pipeline;6500.0;6500.0
SK-CZ;2042;h2_pipeline;6500.0;6500.0
SK-HU;2042;h2_pipeline;8337.0;8337.0
UK-BE;2042;h2_pipeline;8333.0;8333.0
UK-IE;2042;h2_pipeline;331.0;331.0
AT-DE;2052;h2_pipeline;6250.0;6250.0
AT-IT;2052;h2_pipeline;9125.0;9125.0
AT-SI;2052;h2_pipeline;1375.0;1375.0
AT-SK;2052;h2_pipeline;6500.0;6500.0
BE-DE;2052;h2_pipeline;4998.0;4998.0
BE-FR;2052;h2_pipeline;8333.0;8333.0
BE-LU;2052;h2_pipeline;1413.0;1413.0
BE-NL;2052;h2_pipeline;10000.0;10000.0
BE-UK;2052;h2_pipeline;8333.0;8333.0
BG-GR;2052;h2_pipeline;3665.0;3665.0
BG-RO;2052;h2_pipeline;5811.0;5811.0
CH-DE;2052;h2_pipeline;10000.0;10000.0
CH-FR;2052;h2_pipeline;4167.0;4167.0
CH-IT;2052;h2_pipeline;5630.0;5630.0
CZ-DE;2052;h2_pipeline;13300.0;13300.0
CZ-PL;2052;h2_pipeline;1250.0;1250.0
CZ-SK;2052;h2_pipeline;6500.0;6500.0
DE-AT;2052;h2_pipeline;6250.0;6250.0
DE-BE;2052;h2_pipeline;4998.0;4998.0
DE-CH;2052;h2_pipeline;10000.0;10000.0
DE-CZ;2052;h2_pipeline;13300.0;13300.0
DE-DK;2052;h2_pipeline;10000.0;10000.0
DE-FI;2052;h2_pipeline;21000.0;21000.0
DE-FR;2052;h2_pipeline;10125.0;10125.0
DE-NL;2052;h2_pipeline;23300.0;23300.0
DE-PL;2052;h2_pipeline;9467.0;9467.0
DK-DE;2052;h2_pipeline;10000.0;10000.0
EE-FI;2052;h2_pipeline;8337.0;8337.0
EE-LV;2052;h2_pipeline;8330.0;8330.0
ES-FR;2052;h2_pipeline;15000.0;15000.0
ES-IT;2052;h2_pipeline;0.0;0.0
ES-PT;2052;h2_pipeline;3380.0;3380.0
FI-DE;2052;h2_pipeline;21000.0;21000.0
FI-EE;2052;h2_pipeline;8330.0;8330.0
FI-FI;2052;h2_pipeline;42000.0;42000.0
FI-SE;2052;h2_pipeline;37917.0;37917.0
FR-BE;2052;h2_pipeline;8333.0;8333.0
FR-CH;2052;h2_pipeline;4167.0;4167.0
FR-DE;2052;h2_pipeline;10125.0;10125.0
FR-ES;2052;h2_pipeline;15000.0;15000.0
GR-BG;2052;h2_pipeline;3671.0;3671.0
HR-HU;2052;h2_pipeline;5350.0;5350.0
HR-SI;2052;h2_pipeline;667.0;667.0
HU-HR;2052;h2_pipeline;5350.0;5350.0
HU-RO;2052;h2_pipeline;6400.0;6400.0
HU-SI;2052;h2_pipeline;817.0;817.0
HU-SK;2052;h2_pipeline;8337.0;8337.0
IE-UK;2052;h2_pipeline;1189.0;1189.0
IT-AT;2052;h2_pipeline;7000.0;7000.0
IT-CH;2052;h2_pipeline;3670.0;3670.0
IT-ES;2052;h2_pipeline;0.0;0.0
IT-IT;2052;h2_pipeline;17840.0;17840.0
IT-SI;2052;h2_pipeline;817.0;817.0
LT-LV;2052;h2_pipeline;7903.0;7903.0
LT-PL;2052;h2_pipeline;8330.0;8330.0
LU-BE;2052;h2_pipeline;1413.0;1413.0
LV-EE;2052;h2_pipeline;5285.0;5285.0
LV-LT;2052;h2_pipeline;8330.0;8330.0
NL-BE;2052;h2_pipeline;10000.0;10000.0
NL-DE;2052;h2_pipeline;23296.0;23296.0
PL-CZ;2052;h2_pipeline;1250.0;1250.0
PL-DE;2052;h2_pipeline;9461.0;9461.0
PL-LT;2052;h2_pipeline;7150.0;7150.0
PT-ES;2052;h2_pipeline;3380.0;3380.0
RO-BG;2052;h2_pipeline;5811.0;5811.0
RO-HU;2052;h2_pipeline;6400.0;6400.0
SE-FI;2052;h2_pipeline;37917.0;37917.0
SI-AT;2052;h2_pipeline;667.0;667.0
SI-HR;2052;h2_pipeline;1375.0;1375.0
SI-HU;2052;h2_pipeline;817.0;817.0
SI-IT;2052;h2_pipeline;817.0;817.0
SK-AT;2052;h2_pipeline;6500.0;6500.0
SK-CZ;2052;h2_pipeline;6500.0;6500.0
SK-HU;2052;h2_pipeline;8337.0;8337.0
UK-BE;2052;h2_pipeline;8333.0;8333.0
UK-IE;2052;h2_pipeline;1189.0;1189.0
AL-GR;2033;hvac;400.0;400.0
AL-GR;2033;hvdc;0.0;0.0
AL-GR;2038;hvac;400.0;400.0
AL-GR;2038;hvdc;0.0;0.0
AL-ME;2033;hvac;300.0;300.0
AL-ME;2033;hvdc;0.0;0.0
AL-ME;2038;hvac;300.0;300.0
AL-ME;2038;hvdc;0.0;0.0
AL-MK;2033;hvac;500.0;500.0
AL-MK;2033;hvdc;0.0;0.0
AL-MK;2038;hvac;500.0;500.0
AL-MK;2038;hvdc;0.0;0.0
AL-RS;2033;hvac;250.0;250.0
AL-RS;2033;hvdc;0.0;0.0
AL-RS;2038;hvac;250.0;250.0
AL-RS;2038;hvdc;0.0;0.0
AT-CH;2033;hvac;1200.0;1200.0
AT-CH;2033;hvdc;0.0;0.0
AT-CH;2038;hvac;1200.0;1200.0
AT-CH;2038;hvdc;0.0;0.0
AT-CZ;2033;hvac;900.0;900.0
AT-CZ;2033;hvdc;0.0;0.0
AT-CZ;2038;hvac;900.0;900.0
AT-CZ;2038;hvdc;0.0;0.0
AT-DE;2033;hvac;7500.0;7500.0
AT-DE;2033;hvdc;0.0;0.0
AT-DE;2038;hvac;7500.0;7500.0
AT-DE;2038;hvdc;0.0;0.0
AT-HU;2033;hvac;800.0;800.0
AT-HU;2033;hvdc;0.0;0.0
AT-HU;2038;hvac;800.0;800.0
AT-HU;2038;hvdc;0.0;0.0
AT-IT;2033;hvac;725.0;725.0
AT-IT;2033;hvdc;0.0;0.0
AT-IT;2038;hvac;725.0;725.0
AT-IT;2038;hvdc;0.0;0.0
AT-SI;2033;hvac;950.0;950.0
AT-SI;2033;hvdc;0.0;0.0
AT-SI;2038;hvac;950.0;950.0
AT-SI;2038;hvdc;0.0;0.0
BA-HR;2033;hvac;800.0;800.0
BA-HR;2033;hvdc;0.0;0.0
BA-HR;2038;hvac;800.0;800.0
BA-HR;2038;hvdc;0.0;0.0
BA-ME;2033;hvac;500.0;500.0
BA-ME;2033;hvdc;0.0;0.0
BA-ME;2038;hvac;700.0;700.0
BA-ME;2038;hvdc;0.0;0.0
