area;year_op;conversion_tech;max_yearly_production;max_daily_production;power_capacity_max;power_capacity_min;fixed_cost;variable_cost;must_run
CZ;2032;solar_rooftop_pv;;;;;10700.0;;1.0
CZ;2037;solar_rooftop_pv;;;0.0;;10150.0;;1.0
CZ;2042;solar_rooftop_pv;;;0.0;;9600.0;;1.0
CZ;2052;solar_rooftop_pv;;;0.0;;8900.0;;1.0
CZ;2032;hydro_river;;;;;130000.0;;1.0
CZ;2037;hydro_river;;;415.0;415.0;130000.0;;1.0
CZ;2042;hydro_river;;;415.0;415.0;130000.0;;1.0
CZ;2052;hydro_river;;;415.0;415.0;130000.0;;1.0
CZ;2032;hydro_reservoir;;;;;130000.0;;
CZ;2037;hydro_reservoir;;;520.5;520.5;130000.0;;
CZ;2042;hydro_reservoir;;;520.5;520.5;130000.0;;
CZ;2052;hydro_reservoir;;;520.5;520.5;130000.0;;
CZ;2032;hydro_pondage;;;;;130000.0;;
CZ;2037;hydro_pondage;;;0.0;0.0;130000.0;;
CZ;2042;hydro_pondage;;;0.0;0.0;130000.0;;
CZ;2052;hydro_pondage;;;0.0;0.0;130000.0;;
CZ;2032;hydro_pondage_h2o_inflow;;;;;0.0;;1.0
CZ;2037;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
CZ;2042;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
CZ;2052;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
CZ;2032;hydro_reservoir_h2o_inflow;;;;;0.0;;1.0
CZ;2037;hydro_reservoir_h2o_inflow;;;520.5;520.5;0.0;;1.0
CZ;2042;hydro_reservoir_h2o_inflow;;;520.5;520.5;0.0;;1.0
CZ;2052;hydro_reservoir_h2o_inflow;;;520.5;520.5;0.0;;1.0
CZ;2032;heatpump;;;;;;;
CZ;2037;heatpump;;;;;;;
CZ;2042;heatpump;;;;;;;
CZ;2052;heatpump;;;;;;;
CZ;2032;ev;;;;;;;
CZ;2037;ev;;;;;;;
CZ;2042;ev;;;;;;;
CZ;2052;ev;;;;;;;
CZ;2032;ammonia_ships;;;0.0;;13366.0;;0.7
CZ;2037;ammonia_ships;;;0.0;;12170.0;;0.7
CZ;2042;ammonia_ships;;;0.0;;11365.0;;0.7
CZ;2052;ammonia_ships;;;0.0;;10301.0;;0.7
CZ;2032;mena_imports;;;0.0;;980.0;;0.5
CZ;2037;mena_imports;;;0.0;;980.0;;0.5
CZ;2042;mena_imports;;;0.0;;980.0;;0.5
CZ;2052;mena_imports;;;0.0;;980.0;;0.5
CZ;2032;ukraine_imports;;;0.0;;980.0;;0.7
CZ;2037;ukraine_imports;;;0.0;;980.0;;0.7
CZ;2042;ukraine_imports;;;0.0;;980.0;;0.7
CZ;2052;ukraine_imports;;;0.0;;980.0;;0.7
CZ;2032;norway_imports;;;0.0;;980.0;;0.7
CZ;2037;norway_imports;;;0.0;;980.0;;0.7
CZ;2042;norway_imports;;;0.0;;980.0;;0.7
CZ;2052;norway_imports;;;0.0;;980.0;;0.7
CZ;2032;dsr_1;;1050.0;150.0;150.0;;500.0;
CZ;2037;dsr_1;;1330.0;190.0;190.0;;500.0;
CZ;2042;dsr_1;;;0.0;;;;
CZ;2052;dsr_1;;;0.0;;;;
CZ;2032;dsr_2;;;0.0;;;;
CZ;2037;dsr_2;;;0.0;;;;
CZ;2042;dsr_2;;;0.0;;;;
CZ;2052;dsr_2;;;0.0;;;;
CZ;2032;dsr_3;;;0.0;;;;
CZ;2037;dsr_3;;;0.0;;;;
CZ;2042;dsr_3;;;0.0;;;;
CZ;2052;dsr_3;;;0.0;;;;
CZ;2032;dsr_4;;;0.0;;;;
CZ;2037;dsr_4;;;0.0;;;;
CZ;2042;dsr_4;;;0.0;;;;
CZ;2052;dsr_4;;;0.0;;;;
CZ;2032;dsr_5;;;0.0;;;;
CZ;2037;dsr_5;;;0.0;;;;
CZ;2042;dsr_5;;;0.0;;;;
CZ;2052;dsr_5;;;0.0;;;;
CZ;2032;dsr_6;;;0.0;;;;
CZ;2037;dsr_6;;;0.0;;;;
CZ;2042;dsr_6;;;0.0;;;;
CZ;2052;dsr_6;;;0.0;;;;
CZ;2032;dsr_7;;;0.0;;;;
CZ;2037;dsr_7;;;0.0;;;;
CZ;2042;dsr_7;;;0.0;;;;
CZ;2052;dsr_7;;;0.0;;;;
CZ;2032;dsr_8;;;0.0;;;;
CZ;2037;dsr_8;;;0.0;;;;
CZ;2042;dsr_8;;;0.0;;;;
CZ;2052;dsr_8;;;0.0;;;;
CZ;2032;dsr_9;;;0.0;;;;
CZ;2037;dsr_9;;;0.0;;;;
CZ;2042;dsr_9;;;0.0;;;;
CZ;2052;dsr_9;;;0.0;;;;
CZ;2032;dsr_10;;;0.0;;;;
CZ;2037;dsr_10;;;0.0;;;;
CZ;2042;dsr_10;;;0.0;;;;
CZ;2052;dsr_10;;;0.0;;;;
DE;2032;electrolysis_2030;;;;;53200.0;0.0;0.0
DE;2037;electrolysis_2030;;;;;53200.0;0.0;0.0
DE;2042;electrolysis_2030;;;;;53200.0;0.0;0.0
DE;2052;electrolysis_2030;;;;;53200.0;0.0;0.0
DE;2032;electrolysis_2035;;;;;47600.0;0.0;0.0
DE;2037;electrolysis_2035;;;;;47600.0;0.0;0.0
DE;2042;electrolysis_2035;;;;;47600.0;0.0;0.0
DE;2052;electrolysis_2035;;;;;47600.0;0.0;0.0
DE;2032;electrolysis_2040;;;;;42000.0;0.0;0.0
DE;2037;electrolysis_2040;;;;;42000.0;0.0;0.0
DE;2042;electrolysis_2040;;;;;42000.0;0.0;0.0
DE;2052;electrolysis_2040;;;;;42000.0;0.0;0.0
DE;2032;electrolysis_2050;;;;;36400.0;0.0;0.0
DE;2037;electrolysis_2050;;;;;36400.0;0.0;0.0
DE;2042;electrolysis_2050;;;;;36400.0;0.0;0.0
DE;2052;electrolysis_2050;;;;;36400.0;0.0;0.0
DE;2032;atr_ccs;;;8289.42;;108000.0;3.1;0.0
DE;2037;atr_ccs;;;8289.42;;108000.0;3.1;0.0
DE;2042;atr_ccs;;;8289.42;;108000.0;3.1;0.0
DE;2052;atr_ccs;;;8289.42;;108000.0;3.1;0.0
DE;2032;smr;;;6602.1;;198000.0;0.0;0.0
DE;2037;smr;;;6602.1;;198000.0;0.0;0.0
DE;2042;smr;;;6602.1;;198000.0;0.0;0.0
DE;2052;smr;;;6602.1;;198000.0;0.0;0.0
DE;2032;e_smr;;;;;144000.0;0.0;0.0
DE;2037;e_smr;;;;;144000.0;0.0;0.0
DE;2042;e_smr;;;;;144000.0;0.0;0.0
DE;2052;e_smr;;;;;144000.0;0.0;0.0
DE;2032;ccgt;;;;;20000.0;2.5;0.005
DE;2037;ccgt;;;;;33810.0;2.5;0.004
DE;2042;ccgt;;;;;33810.0;2.5;0.004
DE;2052;ccgt;;;;;33810.0;2.5;0.004
DE;2032;ocgt;;;;;11900.0;2.4;
DE;2037;ocgt;;;;;20820.0;2.4;
DE;2042;ocgt;;;;;20820.0;2.4;
DE;2052;ocgt;;;;;20820.0;2.4;
DE;2032;coal_pp;;;;;33878.0;3.45;
DE;2037;coal_pp;;;0.0;;33878.0;3.45;
DE;2042;coal_pp;;;0.0;;33878.0;3.45;
DE;2052;coal_pp;;;0.0;;33878.0;3.45;
DE;2032;lignite_pp;;;;;38816.0;4.1;
DE;2037;lignite_pp;;;4782.1;;38816.0;4.1;
DE;2042;lignite_pp;;;0.0;;38816.0;4.1;
DE;2052;lignite_pp;;;0.0;;38816.0;4.1;
DE;2032;nuclear_lte;;;;;319000.0;;
DE;2037;nuclear_lte;;;0.0;;319000.0;;
DE;2042;nuclear_lte;;;0.0;;319000.0;;
DE;2052;nuclear_lte;;;0.0;;319000.0;;
DE;2032;nuclear_new;;;;;100000.0;;
DE;2037;nuclear_new;;;0.0;;100000.0;;
DE;2042;nuclear_new;;;0.0;;100000.0;;
DE;2052;nuclear_new;;;0.0;;100000.0;;
DE;2032;oil_pp;;;;;26472.0;3.2;0.11
DE;2037;oil_pp;;;321.8;;26472.0;3.2;0.144
DE;2042;oil_pp;;;0.0;;26472.0;3.2;0.144
DE;2052;oil_pp;;;0.0;;26472.0;3.2;0.144
DE;2032;ccht;;;;;37190.0;2.5;
DE;2037;ccht;;;;;37190.0;2.5;
DE;2042;ccht;;;;;37190.0;2.5;
DE;2052;ccht;;;;;37190.0;2.5;
DE;2032;ocht;;;;;23940.0;2.4;
DE;2037;ocht;;;;;23940.0;2.4;
DE;2042;ocht;;;;;23940.0;2.4;
DE;2052;ocht;;;;;23940.0;2.4;
DE;2032;other_res;;;;;;;1.0
DE;2037;other_res;;;10438.3;10438.3;;;1.0
DE;2042;other_res;;;8538.3;8538.3;;;1.0
DE;2052;other_res;;;7738.3;7738.3;;;1.0
DE;2032;biogas_reactor;29338055.56;;;;0.0;49.94;
DE;2037;biogas_reactor;29338055.56;;;;0.0;50.38;
DE;2042;biogas_reactor;29338055.56;;;;0.0;50.81;
DE;2052;biogas_reactor;29338055.56;;;;0.0;49.97;
DE;2032;lignite_mine;;;;;0.0;8.6;
DE;2037;lignite_mine;;;;;0.0;8.6;
DE;2042;lignite_mine;;;;;0.0;8.6;
DE;2052;lignite_mine;;;;;0.0;8.6;
DE;2032;wind_onshore;;;;;16663.0;1.98;1.0
DE;2037;wind_onshore;;;157000.0;;16314.0;1.93;1.0
DE;2042;wind_onshore;;;168500.0;;15965.0;1.89;1.0
DE;2052;wind_onshore;;;191500.0;;15602.0;1.85;1.0
DE;2032;wind_offshore;;;;;34000.0;3.45;1.0
DE;2037;wind_offshore;;;51000.0;;32000.0;3.16;1.0
DE;2042;wind_offshore;;;65395.6;;30000.0;2.99;1.0
DE;2052;wind_offshore;;;74584.3;;28000.0;2.78;1.0
DE;2032;solar_pv;;;;;9500.0;;1.0
DE;2037;solar_pv;;;309000.0;;8800.0;;1.0
DE;2042;solar_pv;;;400000.0;;8100.0;;1.0
DE;2052;solar_pv;;;507250.0;;7400.0;;1.0
DE;2032;solar_rooftop_pv;;;;;10700.0;;1.0
DE;2037;solar_rooftop_pv;;;0.0;;10150.0;;1.0
DE;2042;solar_rooftop_pv;;;0.0;;9600.0;;1.0
DE;2052;solar_rooftop_pv;;;0.0;;8900.0;;1.0
DE;2032;hydro_river;;;;;130000.0;;1.0
DE;2037;hydro_river;;;3933.9;3933.9;130000.0;;1.0
DE;2042;hydro_river;;;3933.9;3933.9;130000.0;;1.0
DE;2052;hydro_river;;;3934.0;3934.0;130000.0;;1.0
DE;2032;hydro_reservoir;;;;;130000.0;;
DE;2037;hydro_reservoir;;;1007.9;1007.9;130000.0;;
DE;2042;hydro_reservoir;;;1007.9;1007.9;130000.0;;
DE;2052;hydro_reservoir;;;1007.9;1007.9;130000.0;;
DE;2032;hydro_pondage;;;;;130000.0;;
DE;2037;hydro_pondage;;;0.0;0.0;130000.0;;
DE;2042;hydro_pondage;;;0.0;0.0;130000.0;;
DE;2052;hydro_pondage;;;0.0;0.0;130000.0;;
DE;2032;hydro_pondage_h2o_inflow;;;;;0.0;;1.0
DE;2037;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
DE;2042;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
DE;2052;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
DE;2032;hydro_reservoir_h2o_inflow;;;;;0.0;;1.0
DE;2037;hydro_reservoir_h2o_inflow;;;1007.9;1007.9;0.0;;1.0
DE;2042;hydro_reservoir_h2o_inflow;;;1007.9;1007.9;0.0;;1.0
DE;2052;hydro_reservoir_h2o_inflow;;;1007.9;1007.9;0.0;;1.0
DE;2032;heatpump;;;;;;;
DE;2037;heatpump;;;;;;;
DE;2042;heatpump;;;;;;;
DE;2052;heatpump;;;;;;;
DE;2032;ev;;;;;;;
DE;2037;ev;;;;;;;
DE;2042;ev;;;;;;;
DE;2052;ev;;;;;;;
DE;2032;ammonia_ships;;;0.0;;13366.0;137.9;0.7
DE;2037;ammonia_ships;;;786.0;;12170.0;123.15;0.7
DE;2042;ammonia_ships;;;11758.0;;11365.0;108.4;0.7
DE;2052;ammonia_ships;;;18873.7;;10301.0;86.8;0.7
DE;2032;mena_imports;;;0.0;;980.0;;0.5
DE;2037;mena_imports;;;0.0;;980.0;;0.5
DE;2042;mena_imports;;;0.0;;980.0;;0.5
DE;2052;mena_imports;;;0.0;;980.0;;0.5
DE;2032;ukraine_imports;;;0.0;;980.0;;0.7
DE;2037;ukraine_imports;;;0.0;;980.0;;0.7
DE;2042;ukraine_imports;;;0.0;;980.0;;0.7
DE;2052;ukraine_imports;;;0.0;;980.0;;0.7
DE;2032;norway_imports;;;0.0;;980.0;60.0;0.7
DE;2037;norway_imports;;;0.0;;980.0;60.0;0.7
DE;2042;norway_imports;;;17237.4;;980.0;60.0;0.7
DE;2052;norway_imports;;;17237.4;;980.0;60.0;0.7
DE;2032;dsr_1;;46436.8;2127.2;2127.2;;5.0;
DE;2037;dsr_1;;42902.4;2100.1;2100.1;;5.0;
DE;2042;dsr_1;;4571.68;571.5;571.5;;5.0;
DE;2052;dsr_1;;4979.12;622.4;622.4;;5.0;
DE;2032;dsr_2;;31372.8;1307.2;1307.2;;10.0;
DE;2037;dsr_2;;19494.72;812.3;812.3;;10.0;
DE;2042;dsr_2;;55734.96;2322.3;2322.3;;5.0;
DE;2052;dsr_2;;86690.88;3612.1;3612.1;;5.0;
DE;2032;dsr_3;;7300.8;304.2;304.2;;20.0;
DE;2037;dsr_3;;43058.88;1794.1;1794.1;;20.0;
DE;2042;dsr_3;;;0.0;;;;
DE;2052;dsr_3;;;0.0;;;;
DE;2032;dsr_4;;6218.4;259.1;259.1;;115.0;
DE;2037;dsr_4;;8570.4;357.1;357.1;;115.0;
DE;2042;dsr_4;;;0.0;;;;
DE;2052;dsr_4;;;0.0;;;;
DE;2032;dsr_5;;456.0;19.0;19.0;;150.0;
DE;2037;dsr_5;;629.28;26.2;26.2;;150.0;
DE;2042;dsr_5;;4676.85;311.8;311.8;;461.0;
DE;2052;dsr_5;;5326.5;355.1;355.1;;461.0;
DE;2032;dsr_6;;11320.8;471.7;471.7;;200.0;
DE;2037;dsr_6;;15599.52;650.0;650.0;;200.0;
DE;2042;dsr_6;;11864.88;494.4;494.4;;390.0;
DE;2052;dsr_6;;16632.24;693.0;693.0;;390.0;
DE;2032;dsr_7;;4802.4;200.1;200.1;;390.0;
DE;2037;dsr_7;;7804.08;325.2;325.2;;390.0;
DE;2042;dsr_7;;101.01;101.0;101.0;;564.0;
DE;2052;dsr_7;;114.71;114.7;114.7;;564.0;
DE;2032;dsr_8;;2286.0;152.4;152.4;;461.0;
DE;2037;dsr_8;;3715.35;247.7;247.7;;461.0;
DE;2042;dsr_8;;1182.48;197.1;197.1;;487.0;
DE;2052;dsr_8;;1211.46;201.9;201.9;;487.0;
DE;2032;dsr_9;;621.6;103.6;103.6;;487.0;
DE;2037;dsr_9;;1009.92;168.3;168.3;;487.0;
DE;2042;dsr_9;;18562.08;773.4;773.4;;10.0;
DE;2052;dsr_9;;24926.16;1038.6;1038.6;;10.0;
DE;2032;dsr_10;;49.4;49.4;49.4;;564.0;
DE;2037;dsr_10;;80.41;80.4;80.4;;564.0;
DE;2042;dsr_10;;70374.72;2932.3;2932.3;;20.0;
DE;2052;dsr_10;;92061.12;3835.9;3835.9;;20.0;
DK;2032;electrolysis_2030;;;;;53200.0;0.0;0.0
DK;2037;electrolysis_2030;;;;;53200.0;0.0;0.0
DK;2042;electrolysis_2030;;;;;53200.0;0.0;0.0
DK;2052;electrolysis_2030;;;;;53200.0;0.0;0.0
DK;2032;electrolysis_2035;;;;;47600.0;0.0;0.0
DK;2037;electrolysis_2035;;;;;47600.0;0.0;0.0
DK;2042;electrolysis_2035;;;;;47600.0;0.0;0.0
DK;2052;electrolysis_2035;;;;;47600.0;0.0;0.0
DK;2032;electrolysis_2040;;;;;42000.0;0.0;0.0
DK;2037;electrolysis_2040;;;;;42000.0;0.0;0.0
DK;2042;electrolysis_2040;;;;;42000.0;0.0;0.0
DK;2052;electrolysis_2040;;;;;42000.0;0.0;0.0
DK;2032;electrolysis_2050;;;;;36400.0;0.0;0.0
DK;2037;electrolysis_2050;;;;;36400.0;0.0;0.0
DK;2042;electrolysis_2050;;;;;36400.0;0.0;0.0
DK;2052;electrolysis_2050;;;;;36400.0;0.0;0.0
DK;2032;atr_ccs;;;0.0;;108000.0;3.1;0.0
DK;2037;atr_ccs;;;0.0;;108000.0;3.1;0.0
DK;2042;atr_ccs;;;0.0;;108000.0;3.1;0.0
DK;2052;atr_ccs;;;0.0;;108000.0;3.1;0.0
DK;2032;smr;;;110.8;;198000.0;0.0;0.0
DK;2037;smr;;;110.8;;198000.0;0.0;0.0
DK;2042;smr;;;110.8;;198000.0;0.0;0.0
DK;2052;smr;;;110.8;;198000.0;0.0;0.0
DK;2032;e_smr;;;;;144000.0;0.0;0.0
DK;2037;e_smr;;;;;144000.0;0.0;0.0
DK;2042;e_smr;;;;;144000.0;0.0;0.0
DK;2052;e_smr;;;;;144000.0;0.0;0.0
DK;2032;ccgt;;;;;20000.0;2.5;
DK;2037;ccgt;;;;;33810.0;2.5;
DK;2042;ccgt;;;;;33810.0;2.5;
DK;2052;ccgt;;;;;33810.0;2.5;
DK;2032;ocgt;;;;;11900.0;2.4;
DK;2037;ocgt;;;;;20820.0;2.4;
DK;2042;ocgt;;;;;20820.0;2.4;
DK;2052;ocgt;;;;;20820.0;2.4;
DK;2032;coal_pp;;;;;33878.0;3.45;
DK;2037;coal_pp;;;1337.4;;33878.0;3.45;
DK;2042;coal_pp;;;1227.5;;33878.0;3.45;
DK;2052;coal_pp;;;1227.5;;33878.0;3.45;
DK;2032;lignite_pp;;;;;38816.0;4.1;
DK;2037;lignite_pp;;;0.0;;38816.0;4.1;
DK;2042;lignite_pp;;;0.0;;38816.0;4.1;
DK;2052;lignite_pp;;;0.0;;38816.0;4.1;
DK;2032;nuclear_lte;;;;;319000.0;;
DK;2037;nuclear_lte;;;0.0;;319000.0;;
DK;2042;nuclear_lte;;;0.0;;319000.0;;
DK;2052;nuclear_lte;;;0.0;;319000.0;;
DK;2032;nuclear_new;;;;;100000.0;;
DK;2037;nuclear_new;;;0.0;;100000.0;;
DK;2042;nuclear_new;;;0.0;;100000.0;;
DK;2052;nuclear_new;;;0.0;;100000.0;;
DK;2032;oil_pp;;;;;26472.0;3.2;0.091
DK;2037;oil_pp;;;686.8;;26472.0;3.2;
DK;2042;oil_pp;;;686.8;;26472.0;3.2;
DK;2052;oil_pp;;;686.8;;26472.0;3.2;
DK;2032;ccht;;;;;37190.0;2.5;
DK;2037;ccht;;;;;37190.0;2.5;
DK;2042;ccht;;;;;37190.0;2.5;
DK;2052;ccht;;;;;37190.0;2.5;
DK;2032;ocht;;;;;23940.0;2.4;
DK;2037;ocht;;;;;23940.0;2.4;
DK;2042;ocht;;;;;23940.0;2.4;
DK;2052;ocht;;;;;23940.0;2.4;
DK;2032;other_res;;;;;;;1.0
DK;2037;other_res;;;0.0;0.0;;;1.0
DK;2042;other_res;;;0.0;0.0;;;1.0
DK;2052;other_res;;;0.0;0.0;;;1.0
DK;2032;biogas_reactor;12021352.78;;;;0.0;49.94;
DK;2037;biogas_reactor;12021352.78;;;;0.0;50.38;
DK;2042;biogas_reactor;12021352.78;;;;0.0;50.81;
DK;2052;biogas_reactor;12021352.78;;;;0.0;49.97;
DK;2032;lignite_mine;;;;;0.0;;
DK;2037;lignite_mine;;;;;0.0;;
DK;2042;lignite_mine;;;;;0.0;;
DK;2052;lignite_mine;;;;;0.0;;
DK;2032;wind_onshore;;;;;16663.0;1.98;1.0
DK;2037;wind_onshore;;;5000.0;;16314.0;1.93;1.0
DK;2042;wind_onshore;;;12500.0;;15965.0;1.89;1.0
DK;2052;wind_onshore;;;12500.0;;15602.0;1.85;1.0
DK;2032;wind_offshore;;;;;34000.0;3.45;1.0
DK;2037;wind_offshore;;;13000.0;;32000.0;3.16;1.0
DK;2042;wind_offshore;;;129161.6;;30000.0;2.99;1.0
DK;2052;wind_offshore;;;129161.6;;28000.0;2.78;1.0
DK;2032;solar_pv;;;;;9500.0;;1.0
DK;2037;solar_pv;;;30000.0;;8800.0;;1.0
DK;2042;solar_pv;;;62271.4;;8100.0;;1.0
DK;2052;solar_pv;;;62271.4;;7400.0;;1.0
DK;2032;solar_rooftop_pv;;;;;10700.0;;1.0
DK;2037;solar_rooftop_pv;;;0.0;;10150.0;;1.0
DK;2042;solar_rooftop_pv;;;0.0;;9600.0;;1.0
DK;2052;solar_rooftop_pv;;;0.0;;8900.0;;1.0
DK;2032;hydro_river;;;;;130000.0;;1.0
DK;2037;hydro_river;;;0.0;0.0;130000.0;;1.0
DK;2042;hydro_river;;;0.0;0.0;130000.0;;1.0
DK;2052;hydro_river;;;0.0;0.0;130000.0;;1.0
DK;2032;hydro_reservoir;;;;;130000.0;;
DK;2037;hydro_reservoir;;;0.0;0.0;130000.0;;
DK;2042;hydro_reservoir;;;0.0;0.0;130000.0;;
DK;2052;hydro_reservoir;;;0.0;0.0;130000.0;;
DK;2032;hydro_pondage;;;;;130000.0;;
DK;2037;hydro_pondage;;;0.0;0.0;130000.0;;
DK;2042;hydro_pondage;;;0.0;0.0;130000.0;;
DK;2052;hydro_pondage;;;0.0;0.0;130000.0;;
DK;2032;hydro_pondage_h2o_inflow;;;;;0.0;;1.0
DK;2037;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
DK;2042;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
DK;2052;hydro_pondage_h2o_inflow;;;0.0;0.0;0.0;;1.0
DK;2032;hydro_reservoir_h2o_inflow;;;;;0.0;;1.0
DK;2037;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
DK;2042;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
DK;2052;hydro_reservoir_h2o_inflow;;;0.0;0.0;0.0;;1.0
DK;2032;heatpump;;;;;;;
DK;2037;heatpump;;;;;;;
DK;2042;heatpump;;;;;;;
DK;2052;heatpump;;;;;;;
DK;2032;ev;;;;;;;
DK;2037;ev;;;;;;;
DK;2042;ev;;;;;;;
DK;2052;ev;;;;;;;
DK;2032;ammonia_ships;;;0.0;;13366.0;;0.7
DK;2037;ammonia_ships;;;0.0;;12170.0;;0.7
DK;2042;ammonia_ships;;;0.0;;11365.0;;0.7
DK;2052;ammonia_ships;;;0.0;;10301.0;;0.7
DK;2032;mena_imports;;;0.0;;980.0;;0.5
DK;2037;mena_imports;;;0.0;;980.0;;0.5
DK;2042;mena_imports;;;0.0;;980.0;;0.5
DK;2052;mena_imports;;;0.0;;980.0;;0.5
DK;2032;ukraine_imports;;;0.0;;980.0;;0.7
DK;2037;ukraine_imports;;;0.0;;980.0;;0.7
DK;2042;ukraine_imports;;;0.0;;980.0;;0.7
DK;2052;ukraine_imports;;;0.0;;980.0;;0.7
DK;2032;norway_imports;;;0.0;;980.0;;0.7
DK;2037;norway_imports;;;0.0;;980.0;;0.7
DK;2042;norway_imports;;;0.0;;980.0;;0.7
DK;2052;norway_imports;;;0.0;;980.0;;0.7
DK;2032;dsr_1;;;0.0;;;;
DK;2037;dsr_1;;;0.0;;;;
DK;2042;dsr_1;;;0.0;;;;
DK;2052;dsr_1;;;0.0;;;;
DK;2032;dsr_2;;;0.0;;;;
DK;2037;dsr_2;;;0.0;;;;
DK;2042;dsr_2;;;0.0;;;;
DK;2052;dsr_2;;;0.0;;;;
DK;2032;dsr_3;;;0.0;;;;
DK;2037;dsr_3;;;0.0;;;;
DK;2042;dsr_3;;;0.0;;;;
DK;2052;dsr_3;;;0.0;;;;
DK;2032;dsr_4;;;0.0;;;;
DK;2037;dsr_4;;;0.0;;;;
DK;2042;dsr_4;;;0.0;;;;
DK;2052;dsr_4;;;0.0;;;;
DK;2032;dsr_5;;;0.0;;;;
DK;2037;dsr_5;;;0.0;;;;
DK;2042;dsr_5;;;0.0;;;;
DK;2052;dsr_5;;;0.0;;;;
DK;2032;dsr_6;;;0.0;;;;
DK;2037;dsr_6;;;0.0;;;;
DK;2042;dsr_6;;;0.0;;;;
DK;2052;dsr_6;;;0.0;;;;
DK;2032;dsr_7;;;0.0;;;;
DK;2037;dsr_7;;;0.0;;;;
DK;2042;dsr_7;;;0.0;;;;
DK;2052;dsr_7;;;0.0;;;;
DK;2032;dsr_8;;;0.0;;;;
DK;2037;dsr_8;;;0.0;;;;
DK;2042;dsr_8;;;0.0;;;;
DK;2052;dsr_8;;;0.0;;;;
DK;2032;dsr_9;;;0.0;;;;
DK;2037;dsr_9;;;0.0;;;;
DK;2042;dsr_9;;;0.0;;;;
DK;2052;dsr_9;;;0.0;;;;
DK;2032;dsr_10;;;0.0;;;;
DK;2037;dsr_10;;;0.0;;;;
DK;2042;dsr_10;;;0.0;;;;
DK;2052;dsr_10;;;0.0;;;;
EE;2032;electrolysis_2030;;;;;53200.0;0.0;0.0
EE;2037;electrolysis_2030;;;;;53200.0;0.0;0.0
EE;2042;electrolysis_2030;;;;;53200.0;0.0;0.0
EE;2052;electrolysis_2030;;;;;53200.0;0.0;0.0
EE;2032;electrolysis_2035;;;;;47600.0;0.0;0.0
EE;2037;electrolysis_2035;;;;;47600.0;0.0;0.0
EE;2042;electrolysis_2035;;;;;47600.0;0.0;0.0
EE;2052;electrolysis_2035;;;;;47600.0;0.0;0.0
EE;2032;electrolysis_2040;;;;;42000.0;0.0;0.0
EE;2037;electrolysis_2040;;;;;42000.0;0.0;0.0
EE;2042;electrolysis_2040;;;;;42000.0;0.0;0.0
EE;2052;electrolysis_2040;;;;;42000.0;0.0;0.0
EE;2032;electrolysis_2050;;;;;36400.0;0.0;0.0
EE;2037;electrolysis_2050;;;;;36400.0;0.0;0.0
EE;2042;electrolysis_2050;;;;;36400.0;0.0;0.0
EE;2052;electrolysis_2050;;;;;36400.0;0.0;0.0
EE;2032;atr_ccs;;;0.0;;108000.0;3.1;0.0
EE;2037;atr_ccs;;;0.0;;108000.0;3.1;0.0
EE;2042;atr_ccs;;;0.0;;108000.0;3.1;0.0
EE;2052;atr_ccs;;;0.0;;108000.0;3.1;0.0
EE;2032;smr;;;0.0;;198000.0;0.0;0.0
EE;2037;smr;;;0.0;;198000.0;0.0;0.0
EE;2042;smr;;;0.0;;198000.0;0.0;0.0
EE;2052;smr;;;0.0;;198000.0;0.0;0.0
EE;2032;e_smr;;;;;144000.0;0.0;0.0
EE;2037;e_smr;;;;;144000.0;0.0;0.0
EE;2042;e_smr;;;;;144000.0;0.0;0.0
EE;2052;e_smr;;;;;144000.0;0.0;0.0
EE;2032;ccgt;;;;;20000.0;2.5;
EE;2037;ccgt;;;;;33810.0;2.5;
EE;2042;ccgt;;;;;33810.0;2.5;
EE;2052;ccgt;;;;;33810.0;2.5;
EE;2032;ocgt;;;;;11900.0;2.4;
EE;2037;ocgt;;;;;20820.0;2.4;
EE;2042;ocgt;;;;;20820.0;2.4;
EE;2052;ocgt;;;;;20820.0;2.4;
EE;2032;coal_pp;;;;;33878.0;3.45;
EE;2037;coal_pp;;;0.0;;33878.0;3.45;
EE;2042;coal_pp;;;0.0;;33878.0;3.45;
EE;2052;coal_pp;;;0.0;;33878.0;3.45;
EE;2032;lignite_pp;;;;;38816.0;4.1;
EE;2037;lignite_pp;;;0.0;;38816.0;4.1;
EE;2042;lignite_pp;;;0.0;;38816.0;4.1;
EE;2052;lignite_pp;;;0.0;;38816.0;4.1;
EE;2032;nuclear_lte;;;;;319000.0;;
EE;2037;nuclear_lte;;;0.0;;319000.0;;
EE;2042;nuclear_lte;;;0.0;;319000.0;;
EE;2052;nuclear_lte;;;0.0;;319000.0;;
